transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn,transaction_dt
3661,26/04/2019,10:10:44,3,16,0,Y,1,1,31,1,2.2,2.2,N,26/04/2019 10:10
3669,26/04/2019,8:46:12,3,16,0,N,1,1,27,2,7,3.5,N,26/04/2019 8:46
3678,26/04/2019,12:28:26,3,20,0,N,1,1,50,2,5,2.5,N,26/04/2019 12:28
3692,26/04/2019,14:50:33,3,16,0,Y,1,1,59,1,4.5,4.5,N,26/04/2019 14:50
3698,26/04/2019,16:00:05,3,16,0,Y,1,1,45,1,3,3,N,26/04/2019 16:00
3702,26/04/2019,16:27:52,3,16,0,N,1,1,60,1,3.75,3.75,N,26/04/2019 16:27
3702,26/04/2019,16:27:52,3,16,0,N,1,5,78,1,4.5,4.5,N,26/04/2019 16:27
3703,26/04/2019,16:16:27,3,16,0,Y,1,1,49,1,3,3,N,26/04/2019 16:16
3704,26/04/2019,11:32:27,3,14,0,N,1,1,56,1,2.55,2.55,N,26/04/2019 11:32
3710,26/04/2019,15:33:43,3,14,0,Y,1,1,57,1,3.1,3.1,N,26/04/2019 15:33
3713,26/04/2019,17:32:23,3,20,0,Y,1,1,39,2,8.5,4.25,N,26/04/2019 17:32
3723,26/04/2019,10:49:19,3,16,0,Y,1,1,26,2,6,3,N,26/04/2019 10:49
3726,26/04/2019,8:14:08,3,14,0,Y,1,1,38,2,7.5,3.75,N,26/04/2019 8:14
3727,26/04/2019,11:40:14,3,16,310,Y,1,1,26,2,6,3,N,26/04/2019 11:40
3729,26/04/2019,7:26:06,3,14,0,N,1,1,54,2,5,2.5,N,26/04/2019 7:26
3731,26/04/2019,19:55:48,3,20,0,Y,1,1,61,2,9.5,4.75,N,26/04/2019 19:55
3736,26/04/2019,14:31:04,3,14,0,Y,1,1,44,1,2.5,2.5,N,26/04/2019 14:31
3737,26/04/2019,19:50:27,3,16,787,Y,1,1,28,1,2,2,N,26/04/2019 19:50
3742,26/04/2019,11:26:52,3,20,0,Y,1,1,45,1,3,3,N,26/04/2019 11:26
3743,26/04/2019,14:52:18,3,20,0,Y,1,1,26,2,6,3,N,26/04/2019 14:52
3750,26/04/2019,13:35:52,3,14,0,Y,1,1,39,1,4.25,4.25,N,26/04/2019 13:35
3751,26/04/2019,7:57:54,3,20,0,N,1,1,42,1,2.5,2.5,N,26/04/2019 7:57
3752,26/04/2019,7:10:25,3,20,0,Y,1,1,56,1,2.55,2.55,N,26/04/2019 7:10
3752,26/04/2019,7:10:25,3,20,0,Y,1,5,72,1,3.25,3.25,N,26/04/2019 7:10
3765,26/04/2019,13:23:38,3,20,0,N,1,1,36,1,3.75,3.75,N,26/04/2019 13:23
3769,26/04/2019,8:19:17,3,20,0,Y,1,1,25,2,4.4,2.2,N,26/04/2019 8:19
3778,26/04/2019,9:36:31,3,16,0,Y,1,1,53,1,3,3,N,26/04/2019 9:36
3787,26/04/2019,10:07:11,3,20,735,N,1,1,28,2,4,2,N,26/04/2019 10:07
3790,26/04/2019,19:02:25,3,20,0,Y,1,1,47,2,6,3,N,26/04/2019 19:02
3812,26/04/2019,10:25:31,3,20,769,N,1,1,28,1,2,2,N,26/04/2019 10:25
3816,26/04/2019,13:58:13,3,14,0,N,1,1,36,1,3.75,3.75,N,26/04/2019 13:58
3817,26/04/2019,14:14:26,3,20,49,N,1,1,24,1,3,3,N,26/04/2019 14:14
3825,26/04/2019,17:42:19,3,14,549,N,1,1,50,1,2.5,2.5,N,26/04/2019 17:42
3828,26/04/2019,18:31:41,3,14,0,N,1,1,43,1,3,3,N,26/04/2019 18:31
3834,26/04/2019,11:07:06,3,16,0,Y,1,1,30,2,6,3,N,26/04/2019 11:07
3838,26/04/2019,19:12:54,3,16,0,N,1,1,60,2,7.5,3.75,N,26/04/2019 19:12
3839,26/04/2019,13:41:55,3,20,0,Y,1,1,30,2,6,3,N,26/04/2019 13:41
3844,26/04/2019,8:06:37,3,20,0,N,1,1,31,2,4.4,2.2,N,26/04/2019 8:06
3844,26/04/2019,8:06:37,3,20,0,N,1,5,70,1,3.25,3.25,N,26/04/2019 8:06
3850,26/04/2019,10:45:38,3,20,129,Y,1,1,52,1,2.5,2.5,N,26/04/2019 10:45
3853,26/04/2019,19:16:01,3,20,0,Y,1,1,44,1,2.5,2.5,N,26/04/2019 19:16
3856,26/04/2019,14:24:43,3,20,172,Y,1,1,55,1,4,4,N,26/04/2019 14:24
3863,26/04/2019,8:52:54,3,16,0,Y,1,1,36,1,3.75,3.75,N,26/04/2019 8:52
3863,26/04/2019,8:52:54,3,16,0,Y,1,5,70,1,3.25,3.25,N,26/04/2019 8:52
3864,26/04/2019,16:52:57,3,14,0,N,1,1,39,1,4.25,4.25,N,26/04/2019 16:52
3883,26/04/2019,8:24:58,3,14,0,N,1,1,50,2,5,2.5,N,26/04/2019 8:24
3884,26/04/2019,8:30:31,3,14,0,Y,1,1,32,2,6,3,N,26/04/2019 8:30
3884,26/04/2019,8:30:31,3,14,0,Y,1,5,72,1,3.25,3.25,N,26/04/2019 8:30
3885,26/04/2019,15:06:52,3,16,149,Y,1,1,28,2,4,2,N,26/04/2019 15:06
3892,26/04/2019,15:16:31,3,16,629,Y,1,1,23,1,2.5,2.5,N,26/04/2019 15:16
3892,26/04/2019,15:16:31,3,16,629,Y,1,5,70,1,3.25,3.25,N,26/04/2019 15:16
3894,26/04/2019,10:11:43,3,16,0,N,1,1,53,1,3,3,N,26/04/2019 10:11
3903,26/04/2019,18:33:05,3,20,0,N,1,1,23,1,2.5,2.5,N,26/04/2019 18:33
3911,26/04/2019,14:32:26,3,20,773,Y,1,1,32,2,6,3,N,26/04/2019 14:32
3911,26/04/2019,14:32:26,3,20,773,Y,1,5,74,1,3.5,3.5,N,26/04/2019 14:32
3912,26/04/2019,17:46:37,3,20,0,Y,1,1,48,1,2.5,2.5,N,26/04/2019 17:46
3919,26/04/2019,18:09:13,3,20,0,Y,1,1,25,1,2.2,2.2,N,26/04/2019 18:09
3919,26/04/2019,18:09:13,3,20,0,Y,1,5,74,1,3.5,3.5,N,26/04/2019 18:09
3920,26/04/2019,9:28:04,3,16,655,N,1,1,57,2,6.2,3.1,N,26/04/2019 9:28
3925,26/04/2019,12:32:40,3,14,0,N,1,1,25,2,4.4,2.2,N,26/04/2019 12:32
3925,26/04/2019,12:32:40,3,14,0,N,1,5,70,1,3.25,3.25,N,26/04/2019 12:32
3929,26/04/2019,9:51:32,3,20,0,N,1,1,60,1,3.75,3.75,N,26/04/2019 9:51
3935,26/04/2019,12:06:25,3,20,0,Y,1,1,49,2,6,3,N,26/04/2019 12:06
3954,26/04/2019,15:25:51,3,20,0,N,1,1,26,2,6,3,N,26/04/2019 15:25
3958,26/04/2019,15:25:01,3,14,0,Y,1,1,39,2,8.5,4.25,N,26/04/2019 15:25
3961,26/04/2019,9:31:58,3,16,0,Y,1,1,39,1,4.25,4.25,N,26/04/2019 9:31
3962,26/04/2019,9:41:43,3,20,0,Y,1,1,52,2,5,2.5,N,26/04/2019 9:41
3963,26/04/2019,7:05:41,3,20,0,Y,1,1,27,1,3.5,3.5,N,26/04/2019 7:05
3965,26/04/2019,10:25:45,3,16,0,N,1,1,36,2,7.5,3.75,N,26/04/2019 10:25
3967,26/04/2019,16:12:02,3,14,236,N,1,1,23,2,5,2.5,N,26/04/2019 16:12
3997,26/04/2019,12:56:45,3,20,211,Y,1,1,56,2,5.1,2.55,N,26/04/2019 12:56
3997,26/04/2019,12:56:45,3,20,211,Y,1,5,77,1,3,3,N,26/04/2019 12:56
4012,26/04/2019,12:34:10,3,14,281,Y,1,1,51,1,3,3,N,26/04/2019 12:34
4020,26/04/2019,10:41:52,3,14,0,Y,1,1,49,1,3,3,N,26/04/2019 10:41
4023,26/04/2019,14:08:31,3,20,107,Y,1,1,42,1,2.5,2.5,N,26/04/2019 14:08
4025,26/04/2019,12:34:31,3,16,0,Y,1,1,54,2,5,2.5,N,26/04/2019 12:34
4041,26/04/2019,9:13:43,3,20,0,Y,1,1,53,2,6,3,N,26/04/2019 9:13
4069,26/04/2019,15:22:38,3,16,654,Y,1,1,25,1,2.2,2.2,N,26/04/2019 15:22
4088,26/04/2019,16:46:13,3,20,748,N,1,1,49,2,6,3,N,26/04/2019 16:46
4091,26/04/2019,17:31:27,3,20,663,Y,1,1,35,2,6.2,3.1,N,26/04/2019 17:31
4092,26/04/2019,16:49:24,3,20,0,Y,1,1,28,2,4,2,N,26/04/2019 16:49
4103,26/04/2019,13:22:35,3,14,0,N,1,1,34,1,2.45,2.45,N,26/04/2019 13:22
4112,26/04/2019,16:33:06,3,16,346,Y,1,1,35,2,6.2,3.1,N,26/04/2019 16:33
4115,26/04/2019,13:31:27,3,16,0,N,1,1,26,2,6,3,N,26/04/2019 13:31
4120,26/04/2019,19:42:44,3,20,0,Y,1,1,30,1,3,3,N,26/04/2019 19:42
4125,26/04/2019,14:20:34,3,14,0,N,1,1,27,2,7,3.5,N,26/04/2019 14:20
4179,26/04/2019,14:01:14,3,14,0,N,1,1,43,1,3,3,N,26/04/2019 14:01
4179,26/04/2019,14:01:14,3,14,0,N,1,5,77,1,3,3,N,26/04/2019 14:01
4180,26/04/2019,10:12:18,3,20,0,N,1,1,29,1,2.5,2.5,N,26/04/2019 10:12
4188,26/04/2019,18:27:23,3,16,724,Y,1,1,41,2,8.5,4.25,N,26/04/2019 18:27
11,26/04/2019,7:35:47,5,28,0,Y,1,1,45,3,9,3,N,26/04/2019 7:35
11,26/04/2019,7:35:47,5,28,0,Y,1,5,77,1,3,3,N,26/04/2019 7:35
11,26/04/2019,7:35:47,5,28,0,Y,9,1,83,1,14,14,N,26/04/2019 7:35
13,26/04/2019,10:35:33,5,28,5380,N,1,1,40,1,3.75,3.75,N,26/04/2019 10:35
13,26/04/2019,10:35:33,5,28,5380,N,1,2,65,2,1.6,0.8,N,26/04/2019 10:35
25,26/04/2019,9:09:37,5,28,0,N,1,1,53,2,6,3,N,26/04/2019 9:09
31,26/04/2019,7:03:03,5,12,0,N,1,1,44,3,7.5,2.5,N,26/04/2019 7:03
35,26/04/2019,9:16:59,5,26,0,N,1,1,29,2,5,2.5,N,26/04/2019 9:16
35,26/04/2019,9:16:59,5,26,0,N,1,5,74,1,3.5,3.5,N,26/04/2019 9:16
36,26/04/2019,8:05:44,5,12,0,Y,1,1,30,2,6,3,N,26/04/2019 8:05
36,26/04/2019,8:05:44,5,12,0,Y,1,5,71,1,3.75,3.75,N,26/04/2019 8:05
39,26/04/2019,9:23:47,5,12,5522,Y,1,1,22,2,4,2,N,26/04/2019 9:23
43,26/04/2019,9:25:39,5,28,0,N,1,1,29,3,7.5,2.5,N,26/04/2019 9:25
43,26/04/2019,9:25:39,5,28,0,N,9,1,81,1,28,28,N,26/04/2019 9:25
47,26/04/2019,6:36:29,5,12,0,Y,1,1,49,2,6,3,N,26/04/2019 6:36
63,26/04/2019,6:37:16,5,12,5043,N,1,1,53,1,3,3,N,26/04/2019 6:37
64,26/04/2019,8:11:19,5,12,0,N,1,1,59,3,13.5,4.5,N,26/04/2019 8:11
64,26/04/2019,8:11:19,5,12,0,N,7,1,7,1,19.75,19.75,N,26/04/2019 8:11
66,26/04/2019,10:44:03,5,12,5344,Y,1,1,55,2,8,4,N,26/04/2019 10:44
70,26/04/2019,8:52:51,5,12,0,Y,1,1,87,3,6.3,2.1,Y,26/04/2019 8:52
70,26/04/2019,8:52:51,5,12,0,Y,1,2,72,3,7.95,2.65,Y,26/04/2019 8:52
76,26/04/2019,8:04:14,5,28,0,Y,1,1,54,2,5,2.5,N,26/04/2019 8:04
81,26/04/2019,9:55:17,5,28,0,N,1,1,33,2,7,3.5,N,26/04/2019 9:55
83,26/04/2019,6:47:42,5,28,0,N,1,1,58,3,10.5,3.5,N,26/04/2019 6:47
84,26/04/2019,9:03:29,5,12,0,N,1,1,44,1,2.5,2.5,N,26/04/2019 9:03
84,26/04/2019,9:03:29,5,12,0,N,1,5,75,1,3.5,3.5,N,26/04/2019 9:03
90,26/04/2019,6:09:08,5,12,0,N,1,1,44,3,7.5,2.5,N,26/04/2019 6:09
92,26/04/2019,7:28:30,5,28,0,N,1,1,45,2,6,3,N,26/04/2019 7:28
93,26/04/2019,7:31:23,5,28,5086,Y,1,1,87,3,6.3,2.1,Y,26/04/2019 7:31
93,26/04/2019,7:31:23,5,28,5086,Y,1,2,72,3,7.95,2.65,Y,26/04/2019 7:31
98,26/04/2019,7:25:10,5,26,0,N,1,1,49,3,9,3,N,26/04/2019 7:25
102,26/04/2019,6:58:40,5,12,0,Y,1,1,38,3,11.25,3.75,N,26/04/2019 6:58
102,26/04/2019,6:58:40,5,12,0,Y,1,2,63,2,1.6,0.8,N,26/04/2019 6:58
103,26/04/2019,8:08:08,5,28,0,Y,1,1,50,2,5,2.5,N,26/04/2019 8:08
103,26/04/2019,8:08:08,5,28,0,Y,1,5,77,1,3,3,N,26/04/2019 8:08
104,26/04/2019,10:10:22,5,28,0,N,1,1,49,3,9,3,N,26/04/2019 10:10
107,26/04/2019,9:43:23,5,28,0,N,1,1,52,1,2.5,2.5,N,26/04/2019 9:43
110,26/04/2019,10:37:55,5,26,0,N,1,1,61,1,4.75,4.75,N,26/04/2019 10:37
116,26/04/2019,10:07:50,5,12,5478,Y,1,1,51,2,6,3,N,26/04/2019 10:07
127,26/04/2019,9:19:05,5,28,0,Y,1,1,47,3,9,3,N,26/04/2019 9:19
127,26/04/2019,9:19:05,5,28,0,Y,7,1,18,1,10.95,10.95,N,26/04/2019 9:19
132,26/04/2019,10:59:32,5,28,0,Y,1,1,44,3,7.5,2.5,N,26/04/2019 10:59
132,26/04/2019,10:59:32,5,28,0,Y,1,5,79,1,3.75,3.75,N,26/04/2019 10:59
141,26/04/2019,10:52:22,5,12,0,N,1,1,23,3,7.5,2.5,N,26/04/2019 10:52
142,26/04/2019,10:18:02,5,28,0,N,1,1,31,1,2.2,2.2,N,26/04/2019 10:18
146,26/04/2019,8:17:29,5,12,0,Y,1,1,25,2,4.4,2.2,N,26/04/2019 8:17
150,26/04/2019,6:48:43,5,28,5487,N,1,1,36,1,3.75,3.75,N,26/04/2019 6:48
154,26/04/2019,8:09:25,5,26,0,Y,1,1,30,3,9,3,N,26/04/2019 8:09
159,26/04/2019,9:28:04,5,12,0,N,1,1,48,1,2.5,2.5,N,26/04/2019 9:28
161,26/04/2019,8:09:34,5,12,0,Y,1,1,61,1,4.75,4.75,N,26/04/2019 8:09
164,26/04/2019,10:29:53,5,28,0,Y,1,1,38,1,3.75,3.75,N,26/04/2019 10:29
164,26/04/2019,10:29:53,5,28,0,Y,1,2,64,2,1.6,0.8,N,26/04/2019 10:29
171,26/04/2019,6:28:49,5,28,0,N,1,1,52,2,5,2.5,N,26/04/2019 6:28
184,26/04/2019,8:40:08,5,12,0,Y,1,1,37,1,3,3,N,26/04/2019 8:40
184,26/04/2019,8:40:08,5,12,0,Y,1,2,84,1,0.8,0.8,N,26/04/2019 8:40
186,26/04/2019,8:44:31,5,26,0,N,1,1,40,1,3.75,3.75,N,26/04/2019 8:44
186,26/04/2019,8:44:31,5,26,0,N,1,2,64,2,1.6,0.8,N,26/04/2019 8:44
187,26/04/2019,7:10:48,5,26,5174,Y,1,1,45,3,9,3,N,26/04/2019 7:10
187,26/04/2019,7:10:48,5,26,5174,Y,1,5,74,1,3.5,3.5,N,26/04/2019 7:10
189,26/04/2019,7:33:36,5,12,5917,N,1,1,58,3,10.5,3.5,N,26/04/2019 7:33
193,26/04/2019,9:36:11,5,12,5678,N,1,1,58,1,3.5,3.5,N,26/04/2019 9:36
196,26/04/2019,6:17:58,5,12,0,N,1,1,46,1,2.5,2.5,N,26/04/2019 6:17
200,26/04/2019,9:00:06,5,26,0,Y,1,1,32,3,9,3,N,26/04/2019 9:00
215,26/04/2019,8:58:54,5,28,0,Y,1,1,50,3,7.5,2.5,N,26/04/2019 8:58
222,26/04/2019,9:42:36,5,12,5039,Y,1,1,22,1,2,2,N,26/04/2019 9:42
224,26/04/2019,8:21:34,5,26,0,Y,1,1,58,2,7,3.5,N,26/04/2019 8:21
226,26/04/2019,7:55:53,5,26,5861,N,1,1,26,1,3,3,N,26/04/2019 7:55
226,26/04/2019,7:55:53,5,26,5861,N,7,1,20,1,7.6,7.6,N,26/04/2019 7:55
233,26/04/2019,7:01:45,5,28,0,N,1,1,44,2,5,2.5,N,26/04/2019 7:01
234,26/04/2019,9:43:53,5,26,0,Y,1,1,38,2,7.5,3.75,N,26/04/2019 9:43
234,26/04/2019,9:43:53,5,26,0,Y,1,2,84,1,0.8,0.8,N,26/04/2019 9:43
236,26/04/2019,10:37:14,5,28,5009,N,1,1,27,2,7,3.5,N,26/04/2019 10:37
236,26/04/2019,10:37:14,5,28,5009,N,1,5,70,1,3.25,3.25,N,26/04/2019 10:37
243,26/04/2019,9:46:56,5,28,0,Y,1,1,44,1,2.5,2.5,N,26/04/2019 9:46
244,26/04/2019,9:04:56,5,12,0,N,1,1,50,1,2.5,2.5,N,26/04/2019 9:04
248,26/04/2019,10:19:05,5,28,0,N,1,1,53,1,3,3,N,26/04/2019 10:19
255,26/04/2019,9:08:19,5,28,0,Y,1,1,61,2,9.5,4.75,N,26/04/2019 9:08
262,26/04/2019,8:41:53,5,12,0,Y,1,1,39,3,12.75,4.25,N,26/04/2019 8:41
262,26/04/2019,8:41:53,5,12,0,Y,1,2,84,2,1.6,0.8,N,26/04/2019 8:41
262,26/04/2019,8:41:53,5,12,0,Y,1,5,69,1,3.25,3.25,N,26/04/2019 8:41
267,26/04/2019,10:06:03,5,12,0,N,1,1,28,3,6,2,N,26/04/2019 10:06
278,26/04/2019,6:55:47,5,26,0,Y,1,1,39,3,12.75,4.25,N,26/04/2019 6:55
278,26/04/2019,6:55:47,5,26,0,Y,1,2,84,1,0.8,0.8,N,26/04/2019 6:55
289,26/04/2019,7:38:07,5,26,5590,Y,1,1,23,1,2.5,2.5,N,26/04/2019 7:38
291,26/04/2019,10:43:19,5,12,5235,Y,1,1,87,3,6.3,2.1,Y,26/04/2019 10:43
291,26/04/2019,10:43:19,5,12,5235,Y,1,2,72,3,7.95,2.65,Y,26/04/2019 10:43
296,26/04/2019,7:13:45,5,12,5405,Y,1,1,28,1,2,2,N,26/04/2019 7:13
297,26/04/2019,9:47:37,5,28,5029,Y,1,1,87,1,3,3,N,26/04/2019 9:47
299,26/04/2019,6:49:02,5,26,0,Y,1,1,42,3,7.5,2.5,N,26/04/2019 6:49
299,26/04/2019,6:49:02,5,26,0,Y,7,1,9,1,22.5,22.5,N,26/04/2019 6:49
302,26/04/2019,7:53:46,5,12,0,Y,1,1,22,3,6,2,N,26/04/2019 7:53
302,26/04/2019,7:53:46,5,12,0,Y,1,5,76,1,3.5,3.5,N,26/04/2019 7:53
304,26/04/2019,8:15:32,5,28,0,Y,1,1,30,2,6,3,N,26/04/2019 8:15
309,26/04/2019,6:23:09,5,28,0,N,1,1,52,1,2.5,2.5,N,26/04/2019 6:23
310,26/04/2019,10:07:25,5,12,5425,Y,1,1,23,3,7.5,2.5,N,26/04/2019 10:07
312,26/04/2019,10:21:22,5,26,0,N,1,1,51,2,6,3,N,26/04/2019 10:21
312,26/04/2019,10:21:22,5,26,0,N,1,5,78,1,4.5,4.5,N,26/04/2019 10:21
314,26/04/2019,7:12:27,5,28,0,Y,1,1,38,2,7.5,3.75,N,26/04/2019 7:12
314,26/04/2019,7:12:27,5,28,0,Y,1,2,65,2,1.6,0.8,N,26/04/2019 7:12
318,26/04/2019,6:47:55,5,12,0,N,1,1,52,3,7.5,2.5,N,26/04/2019 6:47
319,26/04/2019,10:07:32,5,12,0,N,1,1,53,2,6,3,N,26/04/2019 10:07
327,26/04/2019,8:43:36,5,26,0,N,1,1,44,1,2.5,2.5,N,26/04/2019 8:43
330,26/04/2019,9:33:37,5,12,0,Y,1,1,36,2,7.5,3.75,N,26/04/2019 9:33
337,26/04/2019,9:26:03,5,28,0,N,1,1,36,3,11.25,3.75,N,26/04/2019 9:26
339,26/04/2019,7:32:15,5,12,0,N,1,1,49,1,3,3,N,26/04/2019 7:32
340,26/04/2019,9:08:51,5,12,5486,Y,1,1,60,1,3.75,3.75,N,26/04/2019 9:08
343,26/04/2019,9:02:07,5,28,5328,N,1,1,43,3,9,3,N,26/04/2019 9:02
344,26/04/2019,7:11:47,5,12,5717,Y,1,1,27,2,7,3.5,N,26/04/2019 7:11
345,26/04/2019,9:22:33,5,12,5697,Y,1,1,28,3,6,2,N,26/04/2019 9:22
351,26/04/2019,6:50:10,5,28,0,Y,1,1,39,2,8.5,4.25,N,26/04/2019 6:50
351,26/04/2019,6:50:10,5,28,0,Y,1,2,63,2,1.6,0.8,N,26/04/2019 6:50
353,26/04/2019,6:45:19,5,12,5216,Y,1,1,47,1,3,3,N,26/04/2019 6:45
353,26/04/2019,6:45:19,5,12,5216,Y,1,5,73,1,3.75,3.75,N,26/04/2019 6:45
376,26/04/2019,9:14:15,5,12,0,N,1,1,42,2,5,2.5,N,26/04/2019 9:14
378,26/04/2019,9:54:08,5,28,5429,Y,1,1,49,3,9,3,N,26/04/2019 9:54
378,26/04/2019,9:54:08,5,28,5429,Y,1,5,75,1,3.5,3.5,N,26/04/2019 9:54
384,26/04/2019,6:55:56,5,12,0,Y,1,1,59,3,13.5,4.5,N,26/04/2019 6:55
384,26/04/2019,6:55:56,5,12,0,Y,1,5,70,1,3.25,3.25,N,26/04/2019 6:55
387,26/04/2019,6:51:30,5,28,0,Y,1,1,43,3,9,3,N,26/04/2019 6:51
390,26/04/2019,9:25:12,5,26,0,N,1,1,41,1,4.25,4.25,N,26/04/2019 9:25
390,26/04/2019,9:25:12,5,26,0,N,1,2,63,2,1.6,0.8,N,26/04/2019 9:25
394,26/04/2019,7:08:50,5,12,0,N,1,1,52,1,2.5,2.5,N,26/04/2019 7:08
398,26/04/2019,8:40:32,5,28,5389,N,1,1,28,2,4,2,N,26/04/2019 8:40
408,26/04/2019,7:48:44,5,26,5553,Y,1,1,59,2,9,4.5,N,26/04/2019 7:48
415,26/04/2019,9:46:21,5,26,0,Y,1,1,58,1,3.5,3.5,N,26/04/2019 9:46
415,26/04/2019,9:46:21,5,26,0,Y,1,5,78,1,4.5,4.5,N,26/04/2019 9:46
431,26/04/2019,10:33:43,5,28,0,Y,1,1,35,3,9.3,3.1,N,26/04/2019 10:33
434,26/04/2019,9:12:14,5,28,0,Y,1,1,40,1,3.75,3.75,N,26/04/2019 9:12
434,26/04/2019,9:12:14,5,28,0,Y,1,2,63,1,0.8,0.8,N,26/04/2019 9:12
434,26/04/2019,9:12:14,5,28,0,Y,1,5,73,1,3.75,3.75,N,26/04/2019 9:12
435,26/04/2019,7:36:04,5,12,0,N,1,1,41,2,8.5,4.25,N,26/04/2019 7:36
435,26/04/2019,7:36:04,5,12,0,N,1,2,65,2,1.6,0.8,N,26/04/2019 7:36
435,26/04/2019,7:36:04,5,12,0,N,1,5,77,1,3,3,N,26/04/2019 7:36
439,26/04/2019,6:02:06,5,12,5776,N,1,1,32,3,9,3,N,26/04/2019 6:02
442,26/04/2019,6:53:22,5,28,0,Y,1,1,34,3,7.35,2.45,N,26/04/2019 6:53
444,26/04/2019,8:36:48,5,28,0,N,1,1,46,3,7.5,2.5,N,26/04/2019 8:36
453,26/04/2019,9:29:15,5,26,0,Y,1,1,47,2,6,3,N,26/04/2019 9:29
455,26/04/2019,8:06:19,5,28,5199,Y,1,1,87,1,3,3,N,26/04/2019 8:06
455,26/04/2019,8:06:19,5,28,5199,Y,1,5,73,1,3.75,3.75,N,26/04/2019 8:06
455,26/04/2019,8:06:19,5,28,5199,Y,9,1,83,1,14,14,N,26/04/2019 8:06
461,26/04/2019,9:46:28,5,26,0,N,1,1,23,3,7.5,2.5,N,26/04/2019 9:46
469,26/04/2019,9:01:37,5,28,0,N,1,1,35,2,6.2,3.1,N,26/04/2019 9:01
474,26/04/2019,6:08:24,5,12,0,N,1,1,87,1,3,3,N,26/04/2019 6:08
478,26/04/2019,8:18:57,5,28,5583,N,1,1,25,3,6.6,2.2,N,26/04/2019 8:18
480,26/04/2019,6:56:32,5,26,5915,N,1,1,34,2,4.9,2.45,N,26/04/2019 6:56
482,26/04/2019,7:50:14,5,28,5062,Y,1,1,31,3,6.6,2.2,N,26/04/2019 7:50
490,26/04/2019,6:02:11,5,28,0,N,1,1,58,2,7,3.5,N,26/04/2019 6:02
495,26/04/2019,7:43:19,5,12,0,Y,1,1,46,2,5,2.5,N,26/04/2019 7:43
495,26/04/2019,7:43:19,5,12,0,Y,1,5,71,1,3.75,3.75,N,26/04/2019 7:43
505,26/04/2019,8:10:33,5,12,0,Y,1,1,57,1,3.1,3.1,N,26/04/2019 8:10
505,26/04/2019,8:10:33,5,12,0,Y,1,5,78,1,4.5,4.5,N,26/04/2019 8:10
506,26/04/2019,8:40:13,5,12,5711,N,1,1,27,2,7,3.5,N,26/04/2019 8:40
506,26/04/2019,8:40:13,5,12,5711,N,1,5,72,1,3.25,3.25,N,26/04/2019 8:40
523,26/04/2019,7:53:44,5,26,0,N,1,1,29,2,5,2.5,N,26/04/2019 7:53
524,26/04/2019,6:29:58,5,26,0,Y,1,1,58,1,3.5,3.5,N,26/04/2019 6:29
525,26/04/2019,9:07:11,5,12,0,N,1,1,43,3,9,3,N,26/04/2019 9:07
525,26/04/2019,9:07:11,5,12,0,N,1,5,70,1,3.25,3.25,N,26/04/2019 9:07
526,26/04/2019,10:17:56,5,26,0,Y,1,1,36,3,11.25,3.75,N,26/04/2019 10:17
527,26/04/2019,8:00:08,5,12,0,N,1,1,23,2,5,2.5,N,26/04/2019 8:00
529,26/04/2019,8:52:55,5,12,5675,Y,1,1,51,2,6,3,N,26/04/2019 8:52
529,26/04/2019,8:52:55,5,12,5675,Y,1,5,79,1,3.75,3.75,N,26/04/2019 8:52
531,26/04/2019,6:03:28,5,26,0,Y,1,1,45,1,3,3,N,26/04/2019 6:03
535,26/04/2019,6:03:28,5,12,5421,Y,1,1,51,1,3,3,N,26/04/2019 6:03
536,26/04/2019,6:30:59,5,28,0,N,1,1,36,1,3.75,3.75,N,26/04/2019 6:30
538,26/04/2019,8:29:42,5,26,0,Y,1,1,26,3,9,3,N,26/04/2019 8:29
540,26/04/2019,6:33:35,5,26,0,N,1,1,44,1,2.5,2.5,N,26/04/2019 6:33
543,26/04/2019,8:56:48,5,12,0,Y,1,1,24,1,3,3,N,26/04/2019 8:56
549,26/04/2019,8:48:53,5,12,5622,N,1,1,61,2,9.5,4.75,N,26/04/2019 8:48
555,26/04/2019,9:35:50,5,28,0,Y,1,1,45,2,6,3,N,26/04/2019 9:35
558,26/04/2019,6:50:09,5,26,0,N,1,1,24,2,6,3,N,26/04/2019 6:50
558,26/04/2019,6:50:09,5,26,0,N,1,5,70,1,3.25,3.25,N,26/04/2019 6:50
558,26/04/2019,6:50:09,5,26,0,N,7,1,17,1,9.5,9.5,N,26/04/2019 6:50
563,26/04/2019,10:18:50,5,12,0,N,1,1,38,3,11.25,3.75,N,26/04/2019 10:18
563,26/04/2019,10:18:50,5,12,0,N,1,2,64,2,1.6,0.8,N,26/04/2019 10:18
563,26/04/2019,10:18:50,5,12,0,N,1,5,73,1,3.75,3.75,N,26/04/2019 10:18
576,26/04/2019,6:27:37,5,28,5629,N,1,1,29,3,7.5,2.5,N,26/04/2019 6:27
576,26/04/2019,6:27:37,5,28,5629,N,1,5,72,1,3.25,3.25,N,26/04/2019 6:27
584,26/04/2019,8:47:42,5,28,0,N,1,1,37,1,3,3,N,26/04/2019 8:47
584,26/04/2019,8:47:42,5,28,0,N,1,2,65,2,1.6,0.8,N,26/04/2019 8:47
