track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
7s1upm7yr7ZjrzXMwHawtG,Marvin  Gaye kygo,Sexual healing kygo remix,Sexual healing kygo remix,64,368316,0,0.689,0.68,0,-7.196,0,0.0427,0.321,0.0211,0.0431,0.646,100.987,4,Soul
6d4FWjx72iuRWzn1HwywLK,Black  Pumas,Black pumas,Colors,67,246586,0,0.391,0.692,1,-6.543,0,0.0462,0.0946,1.60E-05,0.191,0.56,180.008,4,Soul
0reR3yfMTisKWQUnOmjxkN,Shallou  Ayokay,Us,Us,55,182457,0,0.633,0.605,0,-9.248,1,0.031,0.329,0.0343,0.112,0.128,119.983,4,Soul
2IaILbVsOyRkIqEMm64Tdt,Aaryan  Shah,The dark ages,Overdrive,50,116351,1,0.651,0.433,2,-9.935,1,0.156,0.814,0,0.0896,0.271,148.029,4,Soul
1JQ6Xm1JrvHfvAqhl5pwaA,Commodores,Commodores,Easy,75,256426,0,0.589,0.384,10,-15.075,0,0.0332,0.112,2.80E-05,0.0596,0.354,132.909,4,Soul
1VZLEW5ZfcAbKZ94XQiSZF,Frank  Ocean,Blonde,Close to you,65,85754,0,0.855,0.663,5,-8.401,0,0.2,0.194,0.0013,0.146,0.815,77.978,4,Soul
6jpOvC9iucgAnJm7vwyXm6,Sg  Lewis tove lo,Call on me with tove lo,Call on me with tove lo,62,196314,0,0.523,0.908,6,-5.009,0,0.0799,0.0018,0.00543,0.168,0.328,121,4,Soul
4YZbVct8l9MnAVIROnLQdx,Frank  Ocean,Channel orange,Forrest gump,69,194840,0,0.701,0.417,6,-7.818,0,0.0329,0.0888,0.000648,0.375,0.186,95.003,4,Soul
0S5EEpFAHcT7cm5XOASc29,Michael  Jackson,Xscape,Love never felt so good,65,235400,0,0.634,0.87,5,-5.277,1,0.0362,0.083,0,0.18,0.514,116.967,4,Soul
349eMAQNz3QBhlrdoXMO0C,Jessie  Ware,Fifty shades of grey original motion picture soundtrack,"Meet me in the middle from the ""fifty shades of grey"" soundtrack",53,308306,0,0.686,0.286,9,-9.603,0,0.0295,0.564,0.209,0.135,0.283,122.983,3,Soul
4JEGeqPF0RH7oi1lHdtbK6,Zachary  Knowles,Slow summer,Slow summer,57,168782,0,0.658,0.431,5,-8.902,1,0.0437,0.817,8.00E-06,0.21,0.464,90.003,4,Soul
4osxJNBTFLCMUhXThxGClU,Charlie  Burg,Plantedinmymind memo,Plantedinmymind memo,58,89072,0,0.511,0.114,0,-16.031,1,0.0362,0.969,0.00038,0.0887,0.508,59.219,4,Soul
7IehzBxyvb9egSpZFXZwTe,Nao  Adekunle gold,And then life was beautiful,Antidote feat adekunle gold,61,202626,0,0.776,0.696,11,-5.373,0,0.0733,0.203,1.60E-05,0.177,0.849,100.077,4,Soul
03P8OuXYbTy6dCWq007z1q,Elohim  Nitti,Float away,Float away,49,200894,0,0.748,0.855,1,-1.741,0,0.0629,0.319,0.000152,0.115,0.475,97.988,4,Soul
4xmq2DFdbkwVqimOKQGZU7,Samm  Henshaw,The world is mine whole world ahead,The world is mine whole world ahead,57,175627,0,0.565,0.905,6,-4.396,1,0.149,0.108,0,0.378,0.79,98.038,4,Soul
6bGMSP3H9YqkmaLnaJTIoF,Adele,30,Hold on,68,366004,0,0.366,0.364,0,-7.814,1,0.0433,0.858,1.20E-05,0.165,0.459,165.902,4,Soul
4FC7GMnGwYeAjuvC83Srbs,Michael  Jackson,Scream,Dirty diana 2012 remaster,62,280946,0,0.735,0.801,3,-4.525,1,0.0437,0.178,0.000408,0.324,0.331,131.425,4,Soul
1tfZtA15BfJHQTUy3dqTKC,The  Foundations,Baby now that i've found you,Build me up buttercup,32,180133,0,0.64,0.664,0,-4.73,1,0.0289,0.196,0,0.31,0.879,134.002,4,Soul
69aOeHaVpr4dxUWBW6F4Rb,Anita  Baker,Jazz ballads classics,Body and soul,42,342000,0,0.532,0.432,8,-10.481,0,0.0387,0.55,0,0.0754,0.219,109.112,3,Soul
3M8FzayQWtkvOhqMn2V4T2,Bill  Withers,Still bill,Lean on me,70,258834,0,0.619,0.22,0,-13.843,1,0.0672,0.782,1.20E-05,0.124,0.426,75.143,4,Soul
5TAf4lnZCZTLlZHNZMLFLi,Macy  Gray,On how life is,I try,72,239440,0,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,4,Soul
0VpcSl7QEqVEiAZLQFW0rm,Tim  Maia,Tim maia in concert,Sossego,43,237306,0,0.572,0.925,5,-5.049,1,0.0737,0.0817,0.0229,0.631,0.68,116.362,4,Soul
1hMZDDqL6ThRyJQ5rsLiB5,Tim  Maia,Tim maia 1971,Nao vou ficar,43,172996,0,0.563,0.783,4,-9.052,1,0.0695,0.0925,0,0.0887,0.688,77.723,4,Soul
6FIqCT9BoorrxmydLDvIHK,Patti  Labelle the bluebelles,Thanksgiving party,Dance to the rhythm of love,0,176306,0,0.63,0.813,7,-4.392,1,0.0887,0.656,0,0.23,0.861,126.386,4,Soul
6oPr6TGAUyOcMIx8ABhEtW,Nancy  Wilson,Jazz romance,Tonight may have to last me all my life remastered,0,173466,0,0.441,0.0613,5,-17.266,1,0.0436,0.951,0.00405,0.0789,0.0777,117.359,4,Soul
4cugerDcXpyGDu5RfES1Ag,Lou  Rawls,Halloween hits,Season of the witch,1,351160,0,0.627,0.706,2,-9.146,0,0.0353,0.146,5.50E-05,0.113,0.896,88.833,4,Soul
21yL3WvSKzdvuF0akcH8Bk,En  Vogue,Gourmet soul,Hooked on your love,0,216600,0,0.817,0.446,0,-8.114,1,0.0344,0.431,0,0.0746,0.718,106.985,4,Soul
2wuVLKBAcmvYUOhjCQDQNl,Lou  Rawls,Helloween party,Season of the witch,0,351160,0,0.627,0.706,2,-9.146,0,0.0353,0.146,5.50E-05,0.113,0.896,88.833,4,Soul
3mdrUFX79uk5UvRXrKJq3p,Nancy  Wilson,The greatest jazz mix,You don't know how glad i am,0,157386,0,0.511,0.44,5,-9.11,1,0.0308,0.742,1.10E-05,0.328,0.611,103.965,3,Soul
4Gc4RjGYE0jljmrYBnR7A0,Lou  Rawls,Christmas soul classics,Christmas will really be christmas,0,146826,0,0.458,0.293,0,-13.331,0,0.0295,0.397,0,0.129,0.578,86.482,4,Soul
5ZEQjTroORCu6uWvZrdeNc,Cecilia  Krull,My life is going on musica original de la serie de tv la casa de papel   money heist,My life is going on musica original de la serie de tv la casa de papel   money heist,62,214200,0,0.427,0.647,6,-8.944,0,0.0353,0.102,2.00E-06,0.133,0.298,99.753,4,Spanish
0hjpo40L9XPirSdaJZOGB2,Lola  Indigo maria becerra,Bajale como 7500,Discoteka,2,174801,0,0.795,0.854,0,-5.462,1,0.0444,0.162,1.00E-06,0.0923,0.549,105.992,4,Spanish
5QqSYrL0dN5fvwQYEfltOa,Lola  Indigo maria becerra,El perreo es el futuro,Discoteka,0,174801,0,0.795,0.854,0,-5.462,1,0.0444,0.162,1.00E-06,0.0923,0.549,105.992,4,Spanish
7sNBIIStlc2ifqAkdySXLM,Aitana  Sebastian yatra,Dulce balada,Corazon sin vida,0,181978,0,0.48,0.572,2,-4.013,1,0.0412,0.169,0,0.0711,0.452,89.89,4,Spanish
6QdFtyixbbTami8OPxtJuw,Lola  Indigo maria becerra,Clasicos de ahora perreo,Discoteka,0,174801,0,0.795,0.854,0,-5.462,1,0.0444,0.162,1.00E-06,0.0923,0.549,105.992,4,Spanish
4m9fRIegA8wUHdBEFUzkaG,Aitana  Emilia ptazeta,Perreo en halloween,Quieres,4,213666,0,0.796,0.646,11,-3.925,0,0.158,0.0744,0,0.127,0.663,180.03,4,Spanish
3N0BsG6OnHao4tm6kwGRke,Aitana,Dulce balada,Vas a quedarte,0,226213,0,0.394,0.508,7,-3.522,1,0.0326,0.795,4.00E-06,0.0627,0.167,89.222,4,Spanish
6MVVLMg67DcdaoHKmAV3ME,David  Bisbal,Retro baladas,Digale,0,265226,0,0.559,0.472,2,-6.814,1,0.0299,0.583,0,0.146,0.305,129.945,4,Spanish
5swvY8PV11FXc4khaWpW8j,Aitana  Nicki nicole,Verano en junio,Formentera,0,207333,0,0.781,0.645,1,-4.136,0,0.0399,0.0903,2.00E-06,0.226,0.803,128.007,4,Spanish
4D0cs8YKxzr30UTQ8RquNQ,Lola  Indigo maria becerra,Frescura y perreo,Discoteka,4,174801,0,0.795,0.854,0,-5.462,1,0.0444,0.162,1.00E-06,0.0923,0.549,105.992,4,Spanish
5JxfniFnfVXxL71Bs41G9u,Aitana  Emilia ptazeta,Bajale como 7500,Quieres,2,213666,0,0.796,0.646,11,-3.925,0,0.158,0.0744,0,0.127,0.663,180.03,4,Spanish
5PDSxvzJnXM0WnhVPBUvMS,Aitana  Morat,Dulce balada,Mas de lo que aposte,0,205031,0,0.621,0.918,1,-3.01,0,0.0552,0.0753,0,0.13,0.838,151.988,4,Spanish
2yjsLhI8323uXRgVU6d1j8,Lola  Indigo danna paola denise rosenthal,El perreo es el futuro,Santeria,0,184000,0,0.74,0.892,11,-2.756,0,0.0664,0.025,0,0.188,0.826,105.003,4,Spanish
1MVEFNenJjyEbqZfbnbiwA,Lola  Indigo maria becerra,Reggaeton mix perreito,Discoteka,3,174801,0,0.795,0.854,0,-5.462,1,0.0444,0.162,1.00E-06,0.0923,0.549,105.992,4,Spanish
7pXuB2ZfTEmltCxaVCxhWf,Lola  Indigo danna paola denise rosenthal,Clasicos de ahora perreo,Santeria,0,184000,0,0.74,0.892,11,-2.756,0,0.0664,0.025,0,0.188,0.826,105.003,4,Spanish
0bEKqlZOze95J2a2ICZL3F,Aitana,Halloween 2022 pop vol 1,11 razones,0,213179,0,0.55,0.874,5,-3.937,1,0.0508,0.006,0,0.214,0.348,166.011,4,Spanish
2YG0kV3M9JNde63YtelgUt,Lola  Indigo maria becerra,Esto me suena a farra,Discoteka,0,174801,0,0.795,0.854,0,-5.462,1,0.0444,0.162,1.00E-06,0.0923,0.549,105.992,4,Spanish
5UtcEYRfaqBRzXsoG8ARts,Aitana  Emilia ptazeta,Frescura y perreo,Quieres,1,213666,0,0.796,0.646,11,-3.925,0,0.158,0.0744,0,0.127,0.663,180.03,4,Spanish
1gdghsFly6UyRWpARtW5mp,Aitana  Emilia ptazeta,Reggeaton imperdible,Quieres,1,213666,0,0.796,0.646,11,-3.925,0,0.158,0.0744,0,0.127,0.663,180.03,4,Spanish
00tFl7H7UaITu6p9PM6UJM,Aitana  Ana guerra greeicy tini,Carrete con besties,Lo malo remix,0,184009,0,0.703,0.736,1,-4.397,0,0.047,0.289,2.00E-06,0.111,0.603,94.998,4,Spanish
0qvdnUqKlWB0HXjOPco8vg,Lola  Indigo mala rodriguez,Perreo tenebroso vol 5,Mujer bruja,0,203773,0,0.773,0.917,10,-2.166,0,0.0629,0.0946,0.000106,0.0885,0.763,105.964,4,Spanish
2aGaBLYxakwHTqcOk4iD4p,David  Bisbal,Retro baladas,Me enamore de ti,0,206173,0,0.497,0.524,2,-8.111,1,0.0293,0.191,0,0.0896,0.209,143.961,4,Spanish
5ISy0AzfziXIsYde5UdsN9,David  Bisbal,Carrete con besties,Antes que no,0,226270,0,0.635,0.924,5,-4.856,1,0.0546,0.153,2.60E-05,0.0827,0.666,94.008,4,Spanish
5MZWvWUZzhdysz2J1igSjN,Lola  Indigo danna paola denise rosenthal,Bajale como 7500,Santeria,0,184000,0,0.74,0.892,11,-2.756,0,0.0664,0.025,0,0.188,0.826,105.003,4,Spanish
6p9Waa5CN1FjDA2nYCWc5a,Coti,Triste hora,Dias,0,251253,0,0.575,0.864,4,-5.321,0,0.0311,0.0087,0.000427,0.129,0.566,127.01,4,Spanish
0zAP6dNWTxFl774n6qjWNO,Alejandro  Sanz,Halloween 2022 pop vol 2,Pero tu,0,282243,0,0.687,0.559,0,-4.661,1,0.0351,0.714,0,0.116,0.404,136.073,4,Spanish
3cgLxohD5Xscb1qBdmv0bp,Lola  Indigo,Bajale como 7500,Las solteras,0,150237,0,0.851,0.759,6,-3.08,0,0.0703,0.112,0.000259,0.0697,0.694,119.961,4,Spanish
1hLgXDyabDLzzuAxujQPBU,Lola  Indigo tini belinda,Perreo tenebroso vol 2,La nina de la escuela,0,204414,0,0.707,0.876,1,-1.887,1,0.0787,0.173,9.00E-06,0.932,0.853,176.068,4,Spanish
51k2HHdW9aUAQ1uiP3kn7F,Coti  Dani martin,Pop x siempre,Antes que ver el sol,0,221626,0,0.677,0.689,9,-7.494,1,0.0312,0.0833,0,0.167,0.887,134.045,4,Spanish
3fM4uF5RuWugpR29Ue9HHy,Coti,Triste hora,50 horas,0,213626,0,0.596,0.906,1,-5.654,0,0.046,0.04,0.000184,0.285,0.746,122.045,4,Spanish
0Nq0igeWY9j7TtqWCYuTM6,Alejandro  Sanz,Retro baladas,Camino de rosas,0,260573,0,0.776,0.609,9,-6.146,1,0.0929,0.481,0,0.0508,0.612,96.04,4,Spanish
0qrJmDNacWUc7zGLI1o2mX,Pablo  Alboran david bisbal antonio carmona jesse & joy juanes malu vanesa martin india martinez antonio orozco nina pastori laura pausini abel pintos rozalen shakira tommy torres manuel carrasco pablo lopez,Dulce balada,Y ?si fuera ella? + es +,0,250000,0,0.459,0.536,5,-5.76,1,0.0304,0.34,0,0.209,0.203,75.999,4,Spanish
58V8EB4yZaB1MFVsnU3I06,Pablo  Alboran david bisbal antonio carmona jesse & joy juanes malu vanesa martin india martinez antonio orozco nina pastori laura pausini abel pintos rozalen shakira tommy torres manuel carrasco pablo lopez,Retro baladas,Y ?si fuera ella? + es +,0,250000,0,0.459,0.536,5,-5.76,1,0.0304,0.34,0,0.209,0.203,75.999,4,Spanish
2UFAjlh6NmjWX9IyMTMcxD,Alejandro  Sanz,Para entrar en calor,Te canto un son,0,192551,0,0.815,0.66,9,-7.68,0,0.25,0.381,0,0.128,0.643,101.006,4,Spanish
569hk4SuiumGEtW4Ps7Hph,Alejandro  Sanz alejandro fernandez,Halloween 2022 pop vol 1,A que no me dejas,1,321323,0,0.597,0.665,7,-4.403,1,0.129,0.424,0,0.115,0.443,94.467,4,Spanish
0qU2ukOrwNTkA9mB6bb1DJ,David  Bisbal sebastian yatra,Para entrar en calor,A partir de hoy,0,196802,0,0.652,0.847,6,-5.035,1,0.0552,0.188,0,0.378,0.515,163.942,4,Spanish
453sNAmiyjCqcJQn9cOjUA,Alejandro  Sanz,Halloween 2022 pop vol 2,No tengo nada,0,225599,0,0.534,0.614,10,-6.69,1,0.0406,0.557,0,0.199,0.238,147.739,4,Spanish
3S1x2oj2T4CL8pnJON66qi,David  Bisbal,Halloween 2022 pop vol 2,Diez mil maneras,0,212028,0,0.665,0.765,0,-6.036,1,0.0316,0.13,0,0.0831,0.744,153.984,4,Spanish
28kat5VccKACzCXiQe25FK,Alejandro  Sanz camila cabello,Dulce balada,Mi persona favorita,0,239972,0,0.581,0.659,8,-7.511,1,0.116,0.538,0,0.0656,0.577,155.945,4,Spanish
1sojpRoFJYHTiting2LP7Y,Alejandro  Sanz,Diversion para los peques,Bajo el mar,0,250520,0,0.682,0.683,0,-5.977,1,0.04,0.398,0,0.0603,0.776,90.017,4,Spanish
1XSxP8pGMS1gqCiCWJEPvH,Lola  Indigo tini belinda,Halloween 2022 pop vol 5,La nina de la escuela,0,204414,0,0.707,0.876,1,-1.887,1,0.0787,0.173,9.00E-06,0.932,0.853,176.068,4,Spanish
2aHvfapu1RPMlEhzeEQIdS,Manuel  Carrasco,Dulce balada,Que bonito es querer,0,270187,0,0.609,0.717,11,-7.177,1,0.045,0.6,0,0.082,0.425,93.941,4,Spanish
1C6kyXe2Ey9fJWbKJbHyGD,Alejandro  Sanz alejandro fernandez,Retro baladas,A que no me dejas,0,321323,0,0.597,0.665,7,-4.403,1,0.129,0.424,0,0.115,0.443,94.467,4,Spanish
30JbQlyoAUUud1FjAq4KPn,La  Oreja de van gogh,Exitos del pop en espanol de los anos 2000,Rosas,0,237146,0,0.773,0.691,9,-4.539,1,0.0268,0.655,3.00E-06,0.111,0.529,106.988,4,Spanish
2Ivtk3iVMAfp2XaWhgDNAn,La  Oreja de van gogh,Exitos del pop en espanol de los anos 2000,Jueves,0,238720,0,0.546,0.229,5,-7.715,1,0.0398,0.938,0,0.0927,0.155,69.216,3,Spanish
4CrvuZnTyzReLCcXRMETLK,Manuel  Carrasco,Para entrar en calor,Yo quiero vivir,0,243093,0,0.69,0.733,0,-6.194,1,0.105,0.143,0,0.147,0.704,117.969,4,Spanish
5aJfplUysEgC70Ol9sJWRB,Estopa,Exitos del pop en espanol de los anos 2000,Vino tinto,0,197173,0,0.696,0.932,7,-3.855,1,0.1,0.369,0,0.0379,0.802,92.397,4,Spanish
2AyaZKV3wtakDMNHMyMY3h,Estopa  Rosario,Exitos del pop en espanol de los anos 2000,El run run with rosario,0,203106,0,0.699,0.811,0,-5.507,0,0.0398,0.676,5.00E-06,0.245,0.814,129.939,4,Spanish
3gnUhfve9KfjrBca9s1weI,La  Quinta estacion,Exitos del pop en espanol de los anos 2000,Me muero,0,190613,0,0.423,0.723,5,-3.741,1,0.036,0.14,0,0.236,0.623,170.022,4,Spanish
5SfpLM5B1l3CKDTYdbFhKV,Joaquin  Sabina,Exitos del pop en espanol de los anos 2000,Tiramisu de limon,0,249586,0,0.563,0.588,2,-7.125,1,0.0318,0.0185,0,0.0976,0.413,111.951,4,Spanish
3fjN3y5x4hN53rykAN2LHQ,Rels  B,Como dormiste?,Como dormiste?,89,112572,1,0.627,0.429,1,-8.255,1,0.234,0.238,0,0.122,0.565,126.426,5,Spanish
0EpdLuptraYGFZ6J7HNSLc,Ana  Mena belinda,Las 12,Las 12,79,165230,0,0.784,0.814,6,-2.436,1,0.0464,0.0559,0,0.194,0.728,129.96,4,Spanish
511ZMyXhrPlJvQSYtBWDy3,Beret  Estopa,Diablo,Diablo,75,164669,0,0.542,0.871,1,-2.871,1,0.0456,0.051,0,0.195,0.557,134.983,3,Spanish
4iGnpp1h0i33lpoP42Y8Jt,Aitana  Emilia ptazeta,Quieres,Quieres,76,213666,0,0.796,0.646,11,-3.925,0,0.158,0.0744,0,0.127,0.663,180.03,4,Spanish
3eKQ99bghyGg0Zx5sVWBEP,Antonio  Jose,Dulce balada,Tu boca,0,225876,0,0.503,0.455,2,-6.959,1,0.0348,0.806,0,0.153,0.321,72.743,1,Spanish
0a5N7LqF4KyQq5dJbNYMob,Natalia  Jimenez joss favela,Mi ego,Mi ego,46,203173,0,0.664,0.358,7,-6.325,1,0.0316,0.57,0,0.363,0.622,127.836,4,Spanish
0baa96SpfaI20kBcI3bC65,Antonio  Jose,Dulce balada,Contigo,0,201759,0,0.522,0.648,4,-5.189,1,0.0377,0.254,0,0.224,0.214,151.874,4,Spanish
10Q9usWXIWvSFFtE3rdcVW,Antonio  Jose,Retro baladas,Contigo,0,201759,0,0.522,0.648,4,-5.189,1,0.0377,0.254,0,0.224,0.214,151.874,4,Spanish
2phZOjRGtAMKw3eM1xjtAx,Coti  Rosario flores,Triste hora,Luz de dia,4,262986,0,0.56,0.534,2,-7.924,1,0.0287,0.212,4.00E-06,0.157,0.323,121.969,4,Spanish
6zXXw4MXN0yzGndlaOBslP,Antonio  Jose alejandro fernandez,Dulce balada,Tal vez,0,214080,0,0.532,0.692,7,-5.769,1,0.0462,0.496,0,0.149,0.46,151.938,4,Spanish
0PNUZ8Pjm0ilxRB0poWXtt,Andy  & lucas,Exitos del pop en espanol de los anos 2000,Son de amores,0,232426,0,0.684,0.824,2,-5.723,0,0.164,0.447,0,0.529,0.704,81.94,4,Spanish
2pE99QNKiue3bUpCahXmiv,Andy  & lucas,Exitos del pop en espanol de los anos 2000,Tanto la queria,0,280226,0,0.621,0.857,10,-3.32,1,0.0471,0.532,0,0.125,0.56,144.005,4,Spanish
4Q1fX1ATI123Rw4Z0kayka,Antonio  Jose,Dulce balada,A un milimetro de ti,0,229198,0,0.568,0.727,8,-3.89,1,0.0336,0.194,0,0.361,0.195,125.95,4,Spanish
4EVQf30SyTUfaYczfGZ3lZ,Mala  Rodriguez,Rap x siempre,Miedo a volar,0,211372,0,0.606,0.456,0,-8.192,0,0.467,0.759,0.00551,0.14,0.267,185.914,4,Spanish
6ugHtvnpOMKKih79a6KdeP,Antonio  Jose,Retro baladas,A un milimetro de ti,0,229198,0,0.568,0.727,8,-3.89,1,0.0336,0.194,0,0.361,0.195,125.95,4,Spanish
4rH5gxoQNOBnfYLcYD3y8X,Lerica  Maikel delacalle,Hora del taco sin auto,Perdio,0,171385,0,0.699,0.837,1,-2.921,1,0.0845,0.25,0,0.158,0.952,161.874,4,Spanish
6PBH6BNCAWgshsrZoCmGEq,Porta,Rap x siempre,Imagina,0,237573,0,0.705,0.833,2,-3.915,1,0.208,0.431,0,0.285,0.864,172.021,4,Spanish
082lUcNwQkwBxSSXoWtGm5,Nach  Ismael serrano,Rap x siempre,Ellas,0,269066,0,0.583,0.849,7,-5.394,0,0.248,0.709,0,0.168,0.835,92.142,4,Spanish
6NGfZzv0anp4yFpOehwvDq,Coti,Triste hora,Otra vez,0,208893,0,0.586,0.785,4,-3.385,1,0.0263,0.0181,0,0.278,0.72,133.122,4,Spanish
2JOyaHMylUOPC7co9rtnlB,Lerica  Belinda,Carrete con besties,Un traguito,0,184185,0,0.642,0.851,0,-3.448,1,0.103,0.143,0,0.776,0.653,96.996,4,Spanish
3cgPLCz2XwX95aNp50RYEE,Antonio  Orozco karol g,Carrete con besties,Dicen,0,221992,0,0.71,0.824,10,-3.869,0,0.147,0.128,0,0.399,0.89,88.942,4,Spanish
0DWk1YP9GTIhv1qHLm3yw9,Nach,Rap x siempre,El amor viene y va,0,256946,0,0.543,0.937,6,-4.422,0,0.26,0.552,0,0.103,0.812,93.078,4,Spanish
0mQXOcZYWOrFhjOgNohhab,Lerica  Belinda,Para entrar en calor,Un traguito,0,184185,0,0.642,0.851,0,-3.448,1,0.103,0.143,0,0.776,0.653,96.996,4,Spanish
4F9nEaWvNOIqhyL7HQaymz,Coti,Triste hora,Nada fue un error,0,208200,0,0.621,0.818,9,-6.795,1,0.0327,0.0831,0,0.31,0.849,138.495,4,Spanish
00aSDBuUmwNS4KsaqremLb,Antonio  Jose cali y el dandee,Carrete con besties,Tu me obligaste,0,203737,0,0.73,0.822,0,-4.681,1,0.0704,0.124,0,0.234,0.618,94.963,4,Spanish
2iYyk5UqmbkiXzMB8zIHiz,Malu,Exitos del pop en espanol de los anos 2000,Toda,0,202800,0,0.774,0.951,9,-2.926,0,0.0514,0.168,0,0.283,0.899,98.018,4,Spanish
6R6GLuPhYvJbc7nR1suhp1,Antonio  Orozco karol g,Para entrar en calor,Dicen,0,221992,0,0.71,0.824,10,-3.869,0,0.147,0.128,0,0.399,0.89,88.942,4,Spanish
6EgcCQ1Jq07linsih4Kk7W,El  Canto del loco,Exitos del pop en espanol de los anos 2000,Peter pan,0,258613,0,0.586,0.819,4,-3.576,1,0.0315,0.284,0,0.206,0.483,92.574,4,Spanish
7ppwXpNT4CBgzEAuYvhh8G,Pereza,Exitos del pop en espanol de los anos 2000,Lady madrid,0,191586,0,0.597,0.65,0,-3.016,1,0.0262,0.311,0,0.0922,0.387,114.949,4,Spanish
0bWSUYv9RvJiMzPj1tc5QN,El  Canto del loco,Exitos del pop en espanol de los anos 2000,Besos,0,147466,0,0.588,0.876,10,-4.564,1,0.0516,0.0081,7.00E-06,0.129,0.519,105.013,4,Spanish
0vmghpTUrKYbhKq7uJ0beC,Rosario,Halloween 2022 pop vol 1,Algo contigo,0,210413,0,0.706,0.748,1,-5.54,0,0.165,0.671,0,0.14,0.745,96.146,4,Spanish
6Vge3nNI6cQMkjjPcqF3P0,Malu  Antonio orozco,Exitos del pop en espanol de los anos 2000,Devuelveme la vida with antonio orozco,0,243106,0,0.631,0.512,2,-5.229,0,0.0278,0.72,0,0.099,0.23,80.797,4,Spanish
3uRBJ2hskLcFoOD6o5SSk7,Sergio  Dalma,Halloween 2022 pop vol 2,Esa chica es mia,0,243266,0,0.504,0.658,0,-11.924,0,0.0344,0.24,0,0.319,0.513,78.072,4,Spanish
4DGbBb3ngjF7RsP5f9m7kW,Nina  Pastori,Exitos del pop en espanol de los anos 2000,Cai,0,267346,0,0.594,0.52,5,-5.234,0,0.0407,0.677,0,0.314,0.378,144.067,3,Spanish
4HMIzCg2jGuwPW2BFwU0TH,Pereza,Exitos del pop en espanol de los anos 2000,Princesas,0,218040,0,0.683,0.824,7,-4.307,1,0.0397,0.0607,0,0.342,0.724,131.874,4,Spanish
4g9AElDNTD6unhTk5FkAH9,Antonio  Jose cali y el dandee,Para entrar en calor,Tu me obligaste,0,203737,0,0.73,0.822,0,-4.681,1,0.0704,0.124,0,0.234,0.618,94.963,4,Spanish
5ZN8HZ43PrcyXWw6Kj9xo4,Mala  Rodriguez,Rap x siempre,Tengo un trato remastered 2015,0,168475,1,0.917,0.638,2,-5.483,1,0.132,0.018,0,0.0561,0.836,93.016,4,Spanish
3ePbicTMQPOTP1cZ0xo5p6,Marta  Sanchez,Halloween 2022 pop vol 2,De mujer a mujer,0,291973,0,0.62,0.933,0,-5.048,1,0.0497,0.0427,0.00518,0.094,0.968,158.272,4,Spanish
4EnQAiXohslu2A6wMXV3zM,Maldita  Nerea,Exitos del pop en espanol de los anos 2000,El secreto de las tortugas version 2010,0,238973,0,0.537,0.888,1,-5.759,1,0.0434,0.101,1.50E-05,0.0715,0.914,169.968,4,Spanish
7i2v1qGRuxH3pqIWYpqqBE,Los  Rodriguez,Musica para casa,A los ojos,0,236960,0,0.514,0.886,7,-5.67,1,0.033,0.143,2.00E-06,0.0958,0.831,138.635,4,Spanish
1p91OsZmF238uTCeZxuAi9,Los  Rodriguez,Musica para casa,Senorita,0,178346,0,0.556,0.901,4,-7.289,1,0.0311,0.261,0.000267,0.105,0.932,129.888,4,Spanish
3NRVfxtC8mYrPoHjKahcng,Los  Rodriguez,Musica para casa,Dispara,0,159520,0,0.581,0.92,7,-5.535,1,0.0321,0.0659,7.00E-06,0.0964,0.822,102.033,4,Spanish
11aFHgHR23EwqIGQSRn5L0,Monica  Naranjo,Exitos del pop en espanol de los anos 2000,Sobrevivire,0,296293,0,0.593,0.771,11,-6.522,1,0.0338,0.0108,1.80E-05,0.157,0.417,132.101,4,Spanish
2OYM8AomneL1lq8LjsT3bv,Los  Rodriguez,Musica para casa,100 pajaros volando,0,261600,0,0.313,0.663,2,-7.716,1,0.0302,0.0392,0,0.171,0.398,162.577,3,Spanish
2MLIVqHEOxPq9hmMAAC5oC,Ana  Torroja,Exitos del pop en espanol de los anos 2000,Los amantes,0,251053,0,0.668,0.839,0,-6.832,1,0.0312,0.0549,1.10E-05,0.727,0.965,142.984,4,Spanish
7Lu8UMjhuVDdGEYVn8B7cD,Ana  Torroja,Diversion para los peques,Colores en el viento,0,285386,0,0.588,0.453,7,-9.931,0,0.0367,0.164,2.30E-05,0.115,0.342,83.948,4,Spanish
6eGTANo4ak5Tb1FCBLtoFT,Los  Rodriguez,Musica para casa,Mi enfermedad,0,209053,0,0.489,0.96,2,-5.424,1,0.0386,0.0913,0.000732,0.146,0.894,133.21,4,Spanish
1ba1jzUYmR1RG2rrXRhTWj,Amaia  Montero,Exitos del pop en espanol de los anos 2000,Quiero ser,0,256838,0,0.668,0.657,7,-5.141,1,0.0292,0.544,1.00E-06,0.194,0.599,137.015,4,Spanish
6Joxbi4GfOBpDSZcsmx9sB,Rosario,Exitos del pop en espanol de los anos 2000,Como quieres que te quiera,0,267440,0,0.757,0.72,4,-7.162,0,0.0761,0.356,0,0.0741,0.663,126.004,4,Spanish
